Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
1,Eb,I,.Eb.I,I,I,0.3225,Eb,Eb
1,Eb,I,V2/IV,V,I,0.3225,Eb,Eb
1,Eb,I,IV6,IV,I,0.3225,Eb,Eb
2,Eb,I,V43/IV,V,I,0.9984,Eb,Eb
3,Eb,I,I,I,I,0.3225,Eb,Eb
3,Eb,I,V2/IV,V,I,0.3225,Eb,Eb
3,Eb,I,IV6,IV,I,0.3225,Eb,Eb
4,Eb,I,viio65/ii,vii,VII,1.4558,D,Eb
5,Eb,I,.bVII6(6+#7),bVII,v,1.3358,bb,Eb
5,Eb,I,.bVII6,bVII,v,1.3358,bb,Eb
5,Eb,I,V7,V,v,1.3358,bb,Eb
6,Eb,I,I(9+74),I,I,1.4002,Eb,Eb
6,Eb,I,I(+7b64),I,I,1.4002,Eb,Eb
6,Eb,I,I,I,I,1.4002,Eb,Eb
6,Eb,I,V6/V,V,I,1.4002,Eb,Eb
7,Eb,I,V7(4),V,V,1.7509,Bb,Eb
7,Eb,I,V7,V,V,1.7509,Bb,Eb
7,Eb,I,V7(9),V,V,1.7509,Bb,Eb
7,Eb,I,V(64),V,V,1.7509,Bb,Eb
8,Eb,I,V7/ii,V,ii,2.0691,f,Eb
8,Eb,I,V(64)/ii,V,ii,2.0691,f,Eb
8,Eb,I,V43,V,ii,2.0691,f,Eb
8,Eb,I,I6,I,ii,2.0691,f,Eb
9,Eb,I,ii6(2),ii,ii,0.324,f,Eb
9,Eb,I,ii6,ii,ii,0.324,f,Eb
9,Eb,I,ii,ii,ii,0.324,f,Eb
10,Eb,I,ii%2,ii,I,2.3299,Eb,Eb
10,Eb,I,V65,V,I,2.3299,Eb,Eb
10,Eb,I,I,I,I,2.3299,Eb,Eb
10,Eb,I,I6,I,I,2.3299,Eb,Eb
11,Eb,I,ii65,ii,IV,0.5553,Ab,Eb
11,Eb,I,I64,I,IV,0.5553,Ab,Eb
11,Eb,I,IV6,IV,IV,0.5553,Ab,Eb
12,Eb,I,V(64),V,I,1.07,Eb,Eb
12,Eb,I,V65/V,V,I,1.07,Eb,Eb
12,Eb,I,V43/IV,V,I,1.07,Eb,Eb
12,Eb,I,IV6,IV,I,1.07,Eb,Eb
12,Eb,I,V2/IV,V,I,1.07,Eb,Eb
13,Eb,I,IV6,IV,I,1.0165,Eb,Eb
13,Eb,I,V43/IV,V,I,1.0165,Eb,Eb
13,Eb,I,V65/IV,V,I,1.0165,Eb,Eb
14,Eb,I,V/ii,V,VI,1.8506,C,Eb
14,Eb,I,V65/ii,V,VI,1.8506,C,Eb
14,Eb,I,ii,ii,VI,1.8506,C,Eb
15,Eb,I,ii43,ii,IV,1.076,Ab,Eb
15,Eb,I,I64,I,IV,1.076,Ab,Eb
16,Eb,I,V(64),V,I,0.2547,Eb,Eb
16,Eb,I,V43/V,V,I,0.2547,Eb,Eb
16,Eb,I,V2/IV,V,I,0.2547,Eb,Eb
16,Eb,I,IV6,IV,I,0.2547,Eb,Eb
16,Eb,I,V43/IV,V,I,0.2547,Eb,Eb
17,Eb,I,IV6,IV,I,0.5887,Eb,Eb
17,Eb,I,V2/IV,V,I,0.5887,Eb,Eb
17,Eb,I,V65/IV,V,I,0.5887,Eb,Eb
18,Eb,I,iv,iv,#I/bII,1.4758,E,Eb
18,Eb,I,ivo,iv,#I/bII,1.4758,E,Eb
18,Eb,I,iv,iv,#I/bII,1.4758,E,Eb
19,Eb,I,iv(b6),iv,#I/bII,1.8065,E,Eb
19,Eb,I,iv(6),iv,#I/bII,1.8065,E,Eb
20,Eb,I,v,v,#II/bIII,1.8065,Gb/F#,Eb
20,Eb,I,v(b6),v,#II/bIII,1.8065,Gb/F#,Eb
20,Eb,I,v(6),v,#II/bIII,1.8065,Gb/F#,Eb
21,Eb,I,iv(97b4),iv,IV,1.7598,Ab,Eb
21,Eb,I,iv,iv,IV,1.7598,Ab,Eb
21,Eb,I,viio7,vii,IV,1.7598,Ab,Eb
21,Eb,I,viio43/V,vii,IV,1.7598,Ab,Eb
22,Eb,I,V7/IV,V,iv,1.536,g#/ab,Eb
22,Eb,I,viio7/IV,vii,iv,1.536,g#/ab,Eb
22,Eb,I,iv,iv,iv,1.536,g#/ab,Eb
23,Eb,I,III64/vi,III,#v/bvi,1.4201,b,Eb
23,Eb,I,viio43/ii,vii,#v/bvi,1.4201,b,Eb
24,Eb,I,V7,V,v,1.8343,bb,Eb
24,Eb,I,I,I,v,1.8343,bb,Eb
25,Eb,I,I\\\\,I,I,0.3235,Eb,Eb
25,Eb,I,I,I,I,0.3235,Eb,Eb
26,Eb,I,V6,V,V,0.1957,Bb,Eb
27,Eb,I,I,I,I,0.9334,Eb,Eb
27,Eb,I,V43,V,I,0.9334,Eb,Eb
28,Eb,I,I[I,I,I,0.2296,Eb,Eb
28,Eb,I,I6,I,I,0.2296,Eb,Eb
28,Eb,I,V65/IV,V,I,0.2296,Eb,Eb
29,Eb,I,IV,IV,IV,0.5247,Ab,Eb
29,Eb,I,IV6,IV,IV,0.5247,Ab,Eb
30,Eb,I,viio,vii,V,1.3847,Bb,Eb
30,Eb,I,V7,V,V,1.3847,Bb,Eb
31,Eb,I,I(#9),I,I,1.0212,Eb,Eb
31,Eb,I,I],I,I,1.0212,Eb,Eb
31,Eb,I,I,I,I,1.0212,Eb,Eb
32,Eb,I,I6,I,I,0.2198,Eb,Eb
32,Eb,I,V65/IV,V,I,0.2198,Eb,Eb
33,Eb,I,IV,IV,IV,1.1239,Ab,Eb
33,Eb,I,ii7,ii,IV,1.1239,Ab,Eb
34,Eb,I,V(94),V,V,0.6425,Bb,Eb
34,Eb,I,V7,V,V,0.6425,Bb,Eb
35,Eb,I,I\\\\,I,I,0.2838,Eb,Eb
36,Eb,I,V,V,V,1.7623,Bb,Eb
36,Eb,I,ii,ii,V,1.7623,Bb,Eb
36,Eb,I,ii6,ii,V,1.7623,Bb,Eb
37,Eb,I,vi,vi,vi,1.7033,c,Eb
37,Eb,I,ii65,ii,vi,1.7033,c,Eb
37,Eb,I,ii43,ii,vi,1.7033,c,Eb
38,Eb,I,I,I,I,0.596,Eb,Eb
38,Eb,I,V7,V,I,0.596,Eb,Eb
39,Eb,I,I\\\\,I,I,0.6018,Eb,Eb
39,Eb,I,I,I,I,0.6018,Eb,Eb
40,Eb,I,iv6/ii,iv,#VI/bVII,1.8022,Db/C#,Eb
40,Eb,I,ii64,ii,#VI/bVII,1.8022,Db/C#,Eb
41,Eb,I,vi,vi,ii,1.7975,f,Eb
41,Eb,I,ii6,ii,ii,1.7975,f,Eb
