Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
1,A,I,.A.I,I,V,0.1831,E,A
1,A,I,V43,V,V,0.1831,E,A
2,A,I,V65,V,v,1.0668,e,A
3,A,I,I,I,I,0.2149,A,A
4,A,I,I6,I,I,0.5543,A,A
5,A,I,IV(#2),IV,VI,1.0813,Gb/F#,A
5,A,I,IV,IV,VI,1.0813,Gb/F#,A
5,A,I,V65/II,V,VI,1.0813,Gb/F#,A
6,A,I,V/V,V,II,2.3363,B/Cb,A
6,A,I,V7,V,II,2.3363,B/Cb,A
6,A,I,I,I,II,2.3363,B/Cb,A
6,A,I,V43/V,V,II,2.3363,B/Cb,A
7,A,I,V7,V,V,0.1475,E,A
8,A,I,I,I,I,0.3036,A,A
9,A,I,V43,V,v,1.1396,e,A
10,A,I,V65,V,v,1.0402,e,A
11,A,I,I,I,I,0.2239,A,A
12,A,I,I6,I,I,0.5946,A,A
12,A,I,V65/IV,V,I,0.5946,A,A
13,A,I,IV(#2),IV,VI,1.0813,Gb/F#,A
13,A,I,IV,IV,VI,1.0813,Gb/F#,A
13,A,I,V65/II,V,VI,1.0813,Gb/F#,A
14,A,I,V/V,V,V,2.0014,E,A
14,A,I,V7,V,V,2.0014,E,A
14,A,I,I,I,V,2.0014,E,A
14,A,I,V43/V,V,V,2.0014,E,A
15,A,I,V7,V,V,0.1475,E,A
16,A,I,V,V,V,0.2953,E,A
17,A,I,V2,V,V,0.4671,E,A
17,A,I,I6,I,V,0.4671,E,A
17,A,I,V65,V,V,0.4671,E,A
18,A,I,I,I,I,0.3744,A,A
19,A,I,V2/IV,V,I,0.6604,A,A
19,A,I,IV6,IV,I,0.6604,A,A
19,A,I,V65/IV,V,I,0.6604,A,A
20,A,I,IV,IV,ii,2.2524,b,A
20,A,I,V64,V,ii,2.2524,b,A
21,A,I,vi,vi,I,0.2016,A,A
21,A,I,I6,I,I,0.2016,A,A
21,A,I,IV,IV,I,0.2016,A,A
22,A,I,V(64),V,I,0.7765,A,A
22,A,I,ii6,ii,I,0.7765,A,A
22,A,I,V(64),V,I,0.7765,A,A
22,A,I,V7,V,I,0.7765,A,A
23,A,I,I\\\\,I,V,1.3461,E,A
23,A,I,V65,V,V,1.3461,E,A
24,A,I,V7,V,V,0.3998,E,A
25,A,I,V2,V,V,0.4671,E,A
25,A,I,I6,I,V,0.4671,E,A
25,A,I,V65,V,V,0.4671,E,A
26,A,I,I,I,I,0.346,A,A
27,A,I,V2/IV,V,I,0.4671,A,A
27,A,I,IV6,IV,I,0.4671,A,A
27,A,I,V65/IV,V,I,0.4671,A,A
28,A,I,IV,IV,ii,1.7268,b,A
28,A,I,V7,V,ii,1.7268,b,A
29,A,I,vi,vi,I,0.1537,A,A
29,A,I,I6,I,I,0.1537,A,A
29,A,I,IV,IV,I,0.1537,A,A
30,A,I,V(64),V,I,1.1419,A,A
30,A,I,ii6,ii,I,1.1419,A,A
30,A,I,V(64),V,I,1.1419,A,A
30,A,I,V7,V,I,1.1419,A,A
31,A,I,I\\\\,I,I,0.5203,A,A
31,A,I,I,I,I,0.5203,A,A
32,A,I,V65,V,I,0.1913,A,A
33,A,I,V43,V,ii,1.5833,b,A
33,A,I,iio6,ii,ii,1.5833,b,A
34,A,I,V65,V,V,0.6806,E,A
34,A,I,vi7,vi,V,0.6806,E,A
35,A,I,I,I,vi,2.1756,f#,A
36,A,I,I6,I,I,0.9765,A,A
36,A,I,V43/IV,V,I,0.9765,A,A
37,A,I,IV,IV,ii,1.487,b,A
37,A,I,V65/II,V,ii,1.487,b,A
38,A,I,V/V,V,ii,2.0084,b,A
38,A,I,V43,V,ii,2.0084,b,A
38,A,I,vi,vi,ii,2.0084,b,A
38,A,I,V43/V,V,ii,2.0084,b,A
39,A,I,V,V,V,0.277,E,A
39,A,I,V2,V,V,0.277,E,A
39,A,I,V43,V,V,0.277,E,A
40,A,I,I,I,I,0.3666,A,A
40,A,I,V7,V,I,0.3666,A,A
41,A,I,V,V,V,0.494,E,A
42,A,I,V7,V,V,1.727,E,A
43,A,I,I,I,I,0.154,A,A
44,A,I,V/IV,V,i,2.0169,a,A
44,A,I,V/IV,V,i,2.0169,a,A
45,A,I,IV,IV,vi,1.0881,f#,A
45,A,I,V65/II,V,vi,1.0881,f#,A
46,A,I,V/V,V,vi,1.3316,f#,A
46,A,I,V65,V,vi,1.3316,f#,A
46,A,I,I,I,vi,1.3316,f#,A
46,A,I,V43/V,V,vi,1.3316,f#,A
47,A,I,V[V,V,V,1.0431,E,A
47,A,I,I,I,V,1.0431,E,A
47,A,I,V43/V,V,V,1.0431,E,A
47,A,I,V2/V],V,V,1.0431,E,A
48,A,I,V2,V,#II/bIII,1.4223,C,A
49,A,I,V65,V,V,1.8679,E,A
49,A,I,V7/V,V,V,1.8679,E,A
50,A,I,I,I,I,0.5645,A,A
