Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
0,Bb,I,.Bb.I,I,I,1.9289,Bb,Bb
1,Bb,I,V6,V,V,0.8976,F,Bb
1,Bb,I,V2/IV,V,V,0.8976,F,Bb
1,Bb,I,IV6,IV,V,0.8976,F,Bb
1,Bb,I,ii,ii,V,0.8976,F,Bb
2,Bb,I,I6,I,I,0.2234,Bb,Bb
2,Bb,I,V,V,I,0.2234,Bb,Bb
2,Bb,I,I,I,I,0.2234,Bb,Bb
3,Bb,I,V43,V,V,1.5999,F,Bb
3,Bb,I,#viio65/ii,#vii,V,1.5999,F,Bb
3,Bb,I,ii6,ii,V,1.5999,F,Bb
3,Bb,I,V7,V,V,1.5999,F,Bb
4,Bb,I,I\\\\,I,V,1.2344,F,Bb
4,Bb,I,V6,V,V,1.2344,F,Bb
5,Bb,I,vi7,vi,V,1.2057,F,Bb
5,Bb,I,V43/V,V,V,1.2057,F,Bb
6,Bb,I,V7/V,V,II,1.1682,C,Bb
6,Bb,I,V(9+#74),V,II,1.1682,C,Bb
6,Bb,I,V,V,II,1.1682,C,Bb
7,Bb,I,V\\\\,V,V,1.9377,F,Bb
8,Bb,I,V65/ii,V,ii,1.7373,c,Bb
8,Bb,I,ii,ii,ii,1.7373,c,Bb
8,Bb,I,V6/ii,V,ii,1.7373,c,Bb
8,Bb,I,ii,ii,ii,1.7373,c,Bb
8,Bb,I,V2/V,V,ii,1.7373,c,Bb
9,Bb,I,V6(4),V,I,0.8637,Bb,Bb
9,Bb,I,V6,V,I,0.8637,Bb,Bb
9,Bb,I,V,V,I,0.8637,Bb,Bb
9,Bb,I,V/vi,V,I,0.8637,Bb,Bb
10,Bb,I,IV,IV,ii,1.1155,c,Bb
10,Bb,I,#viio/ii,#vii,ii,1.1155,c,Bb
10,Bb,I,ii(+4),ii,ii,1.1155,c,Bb
10,Bb,I,#viio6/ii,#vii,ii,1.1155,c,Bb
10,Bb,I,ii6,ii,ii,1.1155,c,Bb
10,Bb,I,#viio/V,#vii,ii,1.1155,c,Bb
11,Bb,I,V,V,I,1.053,Bb,Bb
11,Bb,I,V2(9),V,I,1.053,Bb,Bb
11,Bb,I,I6,I,I,1.053,Bb,Bb
11,Bb,I,V65/IV,V,I,1.053,Bb,Bb
11,Bb,I,#viio65/ii,#vii,I,1.053,Bb,Bb
12,Bb,I,ii6,ii,ii,1.1904,c,Bb
12,Bb,I,V65/V,V,ii,1.1904,c,Bb
12,Bb,I,v,v,ii,1.1904,c,Bb
12,Bb,I,V43/V,V,ii,1.1904,c,Bb
12,Bb,I,v6,v,ii,1.1904,c,Bb
12,Bb,I,#viio7,#vii,ii,1.1904,c,Bb
13,Bb,I,I[I64,I,I,0.3836,Bb,Bb
13,Bb,I,#viio43,#vii,I,0.3836,Bb,Bb
13,Bb,I,I6],I,I,0.3836,Bb,Bb
13,Bb,I,V43,V,I,0.3836,Bb,Bb
13,Bb,I,V65/IV,V,I,0.3836,Bb,Bb
14,Bb,I,IV,IV,IV,2.1009,Eb,Bb
14,Bb,I,IV6,IV,IV,2.1009,Eb,Bb
14,Bb,I,viio2,vii,IV,2.1009,Eb,Bb
14,Bb,I,V\\\\,V,IV,2.1009,Eb,Bb
15,Bb,I,I,I,I,0.3845,Bb,Bb
16,Bb,I,V7,V,V,0.7404,F,Bb
18,Bb,I,I6,I,I,0.2208,Bb,Bb
18,Bb,I,I,I,I,0.2208,Bb,Bb
19,Bb,I,I6,I,I,1.4828,Bb,Bb
19,Bb,I,I,I,I,1.4828,Bb,Bb
19,Bb,I,viio,vii,I,1.4828,Bb,Bb
19,Bb,I,I,I,I,1.4828,Bb,Bb
20,Bb,I,V,V,V,0.5243,F,Bb
21,Bb,I,V65,V,I,2.3045,Bb,Bb
21,Bb,I,viio,vii,I,2.3045,Bb,Bb
21,Bb,I,iv/IV,iv,I,2.3045,Bb,Bb
21,Bb,I,IV6,IV,I,2.3045,Bb,Bb
21,Bb,I,iio6,ii,I,2.3045,Bb,Bb
