Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
1,Bb,I,.Bb.I,I,I,0.2052,Bb,Bb
1,Bb,I,V65,V,I,0.2052,Bb,Bb
1,Bb,I,I,I,I,0.2052,Bb,Bb
2,Bb,I,V7,V,V,0.4317,F,Bb
2,Bb,I,#vio65,#vi,V,0.4317,F,Bb
2,Bb,I,V7,V,V,0.4317,F,Bb
3,Bb,I,I64,I,I,0.4953,Bb,Bb
3,Bb,I,#iio7,#ii,I,0.4953,Bb,Bb
3,Bb,I,I6,I,I,0.4953,Bb,Bb
4,Bb,I,V7/V,V,V,1.5935,F,Bb
4,Bb,I,V7,V,V,1.5935,F,Bb
5,Bb,I,I\\\\,I,I,0.1,Bb,Bb
5,Bb,I,V43,V,I,0.1,Bb,Bb
5,Bb,I,I,I,I,0.1,Bb,Bb
6,Bb,I,V,V,V,0.4509,F,Bb
6,Bb,I,V7,V,V,0.4509,F,Bb
6,Bb,I,#vio2,#vi,V,0.4509,F,Bb
6,Bb,I,V7,V,V,0.4509,F,Bb
7,Bb,I,I64,I,I,0.3378,Bb,Bb
8,Bb,I,V7/V,V,V,0.3318,F,Bb
8,Bb,I,V,V,V,0.3318,F,Bb
8,Bb,I,V7,V,V,0.3318,F,Bb
9,Bb,I,V7/IV,V,IV,0.2454,Eb,Bb
9,Bb,I,IV,IV,IV,0.2454,Eb,Bb
9,Bb,I,ii6,ii,IV,0.2454,Eb,Bb
10,Bb,I,V2(4),V,I,0.8497,Bb,Bb
10,Bb,I,V2,V,I,0.8497,Bb,Bb
10,Bb,I,I6(2),I,I,0.8497,Bb,Bb
10,Bb,I,I6,I,I,0.8497,Bb,Bb
10,Bb,I,V64(64),V,I,0.8497,Bb,Bb
10,Bb,I,V64,V,I,0.8497,Bb,Bb
10,Bb,I,I(4+2),I,I,0.8497,Bb,Bb
10,Bb,I,I,I,I,0.8497,Bb,Bb
11,Bb,I,ii6,ii,I,0.5118,Bb,Bb
11,Bb,I,V(64),V,I,0.5118,Bb,Bb
11,Bb,I,V7,V,I,0.5118,Bb,Bb
12,Bb,I,I\\\\,I,I,1.1316,Bb,Bb
13,Bb,I,V6,V,vi,1.8982,g,Bb
13,Bb,I,I,I,vi,1.8982,g,Bb
13,Bb,I,ii6,ii,vi,1.8982,g,Bb
13,Bb,I,#viio/V,#vii,vi,1.8982,g,Bb
14,Bb,I,V\\\\,V,V,0.9016,F,Bb
14,Bb,I,I,I,V,0.9016,F,Bb
15,Bb,I,V6,V,iii,0.7183,d,Bb
15,Bb,I,I,I,iii,0.7183,d,Bb
15,Bb,I,V6/vi,V,iii,0.7183,d,Bb
15,Bb,I,vi,vi,iii,0.7183,d,Bb
16,Bb,V,V.V6,V,vi,2.3215,g,Bb
16,Bb,V,I,I,vi,2.3215,g,Bb
16,Bb,V,ii6,ii,vi,2.3215,g,Bb
16,Bb,V,#viio/V,#vii,vi,2.3215,g,Bb
17,Bb,V,V\\\\,V,II,0.4784,C,Bb
17,Bb,V,V,V,II,0.4784,C,Bb
17,Bb,V,V(64),V,II,0.4784,C,Bb
18,Bb,V,V,V,II,0.1516,C,Bb
18,Bb,V,V(64),V,II,0.1516,C,Bb
19,Bb,V,V,V,II,0.8383,C,Bb
19,Bb,V,V(64),V,II,0.8383,C,Bb
20,Bb,V,V,V,II,0.2536,C,Bb
20,Bb,V,V(64),V,II,0.2536,C,Bb
21,Bb,V,V\\\\,V,II,0.3704,C,Bb
22,Bb,V,V65,V,II,0.5418,C,Bb
24,Bb,V,I,I,V,0.9898,F,Bb
25,Bb,V,V2,V,II,1.3517,C,Bb
25,Bb,V,V43,V,II,1.3517,C,Bb
25,Bb,V,V65,V,II,1.3517,C,Bb
25,Bb,V,V2,V,II,1.3517,C,Bb
26,Bb,V,I6,I,V,1.2163,F,Bb
26,Bb,V,I,I,V,1.2163,F,Bb
26,Bb,V,I64,I,V,1.2163,F,Bb
26,Bb,V,I6,I,V,1.2163,F,Bb
27,Bb,V,V2,V,II,0.3462,C,Bb
27,Bb,V,V43,V,II,0.3462,C,Bb
27,Bb,V,V65,V,II,0.3462,C,Bb
27,Bb,V,V2,V,II,0.3462,C,Bb
28,Bb,V,I6,I,V,0.5518,F,Bb
28,Bb,V,I,I,V,0.5518,F,Bb
28,Bb,V,I64,I,V,0.5518,F,Bb
28,Bb,V,I6,I,V,0.5518,F,Bb
29,Bb,V,V2,V,II,0.8875,C,Bb
29,Bb,V,V64,V,II,0.8875,C,Bb
29,Bb,V,V6,V,II,0.8875,C,Bb
29,Bb,V,V,V,II,0.8875,C,Bb
30,Bb,v,v.VI,VI,#II/bIII,0.9557,Db/C#,Bb
31,Bb,v,iv,iv,IV,1.6869,Eb,Bb
31,Bb,v,V65/III,V,IV,1.6869,Eb,Bb
32,Bb,v,III,III,IV,1.7768,Eb,Bb
32,Bb,v,V65/iv,V,IV,1.7768,Eb,Bb
33,Bb,v,iv,iv,#V/bVI,1.8791,Gb/F#,Bb
33,Bb,v,.bII6,bII,#V/bVI,1.8791,Gb/F#,Bb
33,Bb,v,iv7,iv,#V/bVI,1.8791,Gb/F#,Bb
34,Bb,v,#viio43,#vii,ii,2.0523,c,Bb
36,Bb,v,#viio7/V,#vii,V,1.6222,F,Bb
36,Bb,V,V.V(64),V,V,1.6222,F,Bb
36,Bb,V,V7,V,V,1.6222,F,Bb
37,Bb,V,I\\\\,I,V,0.3499,F,Bb
37,Bb,V,I[I64,I,V,0.3499,F,Bb
37,Bb,V,V65,V,V,0.3499,F,Bb
37,Bb,V,I,I,V,0.3499,F,Bb
38,Bb,V,viio64,vii,I,1.6719,Bb,Bb
38,Bb,V,#viio/ii,#vii,I,1.6719,Bb,Bb
38,Bb,V,viio6,vii,I,1.6719,Bb,Bb
39,Bb,V,I6],I,V,0.4298,F,Bb
39,Bb,V,I,I,V,0.4298,F,Bb
39,Bb,V,IV,IV,V,0.4298,F,Bb
40,Bb,V,I,I,V,0.7317,F,Bb
40,Bb,V,ii6,ii,V,0.7317,F,Bb
40,Bb,V,V(64),V,V,0.7317,F,Bb
40,Bb,V,V7,V,V,0.7317,F,Bb
41,Bb,V,I\\\\,I,V,0.2705,F,Bb
41,Bb,V,I[I64,I,V,0.2705,F,Bb
41,Bb,V,viio6,vii,V,0.2705,F,Bb
41,Bb,V,I,I,V,0.2705,F,Bb
42,Bb,V,iio64,ii,I,1.0509,Bb,Bb
42,Bb,V,#viio6/ii,#vii,I,1.0509,Bb,Bb
42,Bb,V,ii6,ii,I,1.0509,Bb,Bb
43,Bb,V,viio64/IV,vii,V,1.6776,F,Bb
43,Bb,V,IV64,IV,V,1.6776,F,Bb
44,Bb,V,v64],v,I,1.8242,Bb,Bb
44,Bb,V,I(64+2),I,I,1.8242,Bb,Bb
44,Bb,V,I,I,I,1.8242,Bb,Bb
45,Bb,I,I.V7,V,V,1.9319,F,Bb
47,Bb,I,I,I,I,0.2052,Bb,Bb
47,Bb,I,V65,V,I,0.2052,Bb,Bb
47,Bb,I,I,I,I,0.2052,Bb,Bb
48,Bb,I,V,V,V,0.4317,F,Bb
48,Bb,I,V7,V,V,0.4317,F,Bb
48,Bb,I,#vio65,#vi,V,0.4317,F,Bb
48,Bb,I,V7,V,V,0.4317,F,Bb
49,Bb,I,I64,I,I,0.3831,Bb,Bb
49,Bb,I,#iio7,#ii,I,0.3831,Bb,Bb
49,Bb,I,I6,I,I,0.3831,Bb,Bb
50,Bb,I,V7/V,V,V,1.54,F,Bb
50,Bb,I,V\\\\,V,V,1.54,F,Bb
51,Bb,I,I,I,I,0.1,Bb,Bb
51,Bb,I,V43,V,I,0.1,Bb,Bb
51,Bb,I,I,I,I,0.1,Bb,Bb
52,Bb,I,V,V,V,0.4509,F,Bb
52,Bb,I,V7,V,V,0.4509,F,Bb
52,Bb,I,#vio2,#vi,V,0.4509,F,Bb
52,Bb,I,V7,V,V,0.4509,F,Bb
53,Bb,I,I64,I,I,0.3378,Bb,Bb
54,Bb,I,V7/V,V,V,0.3318,F,Bb
54,Bb,I,V,V,V,0.3318,F,Bb
54,Bb,I,V7,V,V,0.3318,F,Bb
55,Bb,I,V7/IV,V,IV,0.2454,Eb,Bb
55,Bb,I,IV,IV,IV,0.2454,Eb,Bb
55,Bb,I,ii6,ii,IV,0.2454,Eb,Bb
56,Bb,I,V2(4),V,I,0.8497,Bb,Bb
56,Bb,I,V2,V,I,0.8497,Bb,Bb
56,Bb,I,I6(+2),I,I,0.8497,Bb,Bb
56,Bb,I,I6,I,I,0.8497,Bb,Bb
56,Bb,I,V64(64),V,I,0.8497,Bb,Bb
56,Bb,I,V64,V,I,0.8497,Bb,Bb
56,Bb,I,I(4+2),I,I,0.8497,Bb,Bb
56,Bb,I,I,I,I,0.8497,Bb,Bb
57,Bb,I,ii6,ii,I,0.5118,Bb,Bb
57,Bb,I,V(64),V,I,0.5118,Bb,Bb
57,Bb,I,V7,V,I,0.5118,Bb,Bb
58,Bb,I,I\\\\,I,I,1.1316,Bb,Bb
59,Bb,I,V6,V,vi,1.8982,g,Bb
59,Bb,I,I,I,vi,1.8982,g,Bb
59,Bb,I,ii6,ii,vi,1.8982,g,Bb
59,Bb,I,#viio/V,#vii,vi,1.8982,g,Bb
60,Bb,I,V\\\\,V,V,0.9016,F,Bb
60,Bb,I,I,I,V,0.9016,F,Bb
61,Bb,I,V6,V,I,1.2985,Bb,Bb
61,Bb,I,I,I,I,1.2985,Bb,Bb
61,Bb,I,ii6,ii,I,1.2985,Bb,Bb
61,Bb,I,#viio/V,#vii,I,1.2985,Bb,Bb
62,Bb,I,V\\\\,V,V,0.8306,F,Bb
63,Bb,I,V7/IV,V,I,0.9984,Bb,Bb
64,Bb,iv,iv.VI,VI,#vi/bvii,0.824,g#/ab,Bb
64,Bb,iv,ii%65,ii,#vi/bvii,0.824,g#/ab,Bb
65,Bb,iv,V(64),V,iv,0.864,eb/d#,Bb
65,Bb,iv,V7,V,iv,0.864,eb/d#,Bb
66,Bb,iv,i\\\\,i,iv,1.3612,eb/d#,Bb
66,Bb,bIII,.bIII.I,I,iv,1.3612,eb/d#,Bb
66,Bb,bIII,V6,V,iv,1.3612,eb/d#,Bb
66,Bb,bIII,vi,vi,iv,1.3612,eb/d#,Bb
67,Bb,bIII,V7,V,#VI/bVII,1.3438,Ab,Bb
67,Bb,bIII,#viio7/vi,#vii,#VI/bVII,1.3438,Ab,Bb
68,Bb,bIII,vi,vi,#II/bIII,1.5747,Db/C#,Bb
68,Bb,bIII,ii65,ii,#II/bIII,1.5747,Db/C#,Bb
69,Bb,bIII,V(64),V,#II/bIII,0.4845,Db/C#,Bb
69,Bb,bIII,V7,V,#II/bIII,0.4845,Db/C#,Bb
