Measure,Global_Key,Local_Key,Chord,Relative_Numeral,CoE_KeyCall,CoE_Uncert,CoE_KeySequence,CoE_GlobalKey
0,G,I,.G.I,I,I,1.6561,G,G
3,G,I,V43,V,V,1.2123,D,G
3,G,I,I,I,V,1.2123,D,G
4,G,I,V6,V,V,0.2629,D,G
4,G,I,V,V,V,0.2629,D,G
5,G,I,V7,V,v,1.3832,d,G
6,G,I,V65,V,I,0.6811,G,G
6,G,I,I,I,I,0.6811,G,G
7,G,I,ii6,ii,ii,1.2409,a,G
7,G,I,V7,V,ii,1.2409,a,G
8,G,I,I\\\\,I,I,1.0534,G,G
9,G,I,I,I,III,1.9296,B/Cb,G
10,G,I,V/vi,V,III,0.32,B/Cb,G
11,G,I,V(4),V,III,1.5989,B/Cb,G
12,G,I,V,V,III,0.205,B/Cb,G
14,G,I,V9/IV,V,I,0.5642,G,G
14,G,I,V43/IV,V,I,0.5642,G,G
14,G,I,ii6,ii,I,0.5642,G,G
15,G,I,I6,I,I,1.5203,G,G
15,G,I,ii,ii,I,1.5203,G,G
15,G,I,V7/IV,V,I,1.5203,G,G
15,G,I,V43/IV,V,I,1.5203,G,G
16,G,I,IV,IV,IV,0.9183,C,G
16,G,I,ii,ii,IV,0.9183,C,G
17,G,I,V(64),V,I,1.37,G,G
17,G,I,V\\\\,V,I,1.37,G,G
17,G,I,I,I,I,1.37,G,G
20,G,I,V43,V,V,1.2123,D,G
20,G,I,I,I,V,1.2123,D,G
21,G,I,V6,V,V,0.2752,D,G
21,G,I,V,V,V,0.2752,D,G
22,G,I,viio64,vii,ii,0.793,a,G
23,G,I,#viio/vi,#vii,i,0.3639,g,G
24,G,I,V/vi,V,I,0.5268,G,G
25,G,I,V(64)/vi,V,vi,0.3175,e,G
26,G,I,V/vi,V,I,0.5562,G,G
26,G,I,#viio/V,#vii,I,0.5562,G,G
26,G,IV,IV.I,I,I,0.5562,G,G
27,G,IV,V6,V,I,0.5468,G,G
27,G,IV,V2,V,I,0.5468,G,G
27,G,IV,I6,I,I,0.5468,G,G
27,G,IV,V43,V,I,0.5468,G,G
28,G,IV,I\\\\,I,IV,0.4734,C,G
29,G,I,I.ii6,ii,ii,1.0493,a,G
30,G,I,V(64),V,I,1.3599,G,G
